time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
825400,2021-10-16 19:07:09,29.4083209740349,-82.1701845461289,20.013124,19.2913392,59.648978614804,78.940317814804,0,3.579104,537.89043716,17,5,0,105.5151218148,46.587928,7.82929,537.89043716,3.131716,0,0,359.6, -5.5, -2.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
825500,2021-10-16 19:07:09,29.4083222902345,-82.1701845857012,20.013124,19.192914,59.747403814804,78.940317814804,0,3.579104,538.26117208,17,5,0,105.5151218148,46.587928,7.82929,538.26117208,3.131716,0,0,359.6, -5.4, -2.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
825600,2021-10-16 19:07:09,29.4083235982007,-82.1701846673633,20.013124,18.9632552,59.977062614804,78.940317814804,0,3.579104,538.64174952,17,5,0,105.5151218148,46.587928,7.82929,538.64174952,3.131716,0,0,359.6, -5.4, -2.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
825700,2021-10-16 19:07:09,29.4083248804245,-82.1701847630291,19.68504,18.536746,60.075487814804,78.612233814804,0,3.579104,539.01576528,17,5,0,105.5151218148,46.587928,7.82929,539.01576528,3.131716,0,0,359.6, -5.4, -2.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
825800,2021-10-16 19:07:09,29.4083261721323,-82.1701848808806,19.68504,18.4383208,60.173913014804,78.612233814804,0,3.579104,539.39962356,17,5,0,105.5151218148,46.587928,7.82929,539.39962356,3.131716,0,0,359.5, -5.4, -2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
825900,2021-10-16 19:07:09,29.4083274535224,-82.1701849947984,19.68504,18.3398956,60.272338214804,78.612233814804,0,3.579104,539.77692016,17,5,0,105.5151218148,46.587928,7.82929,539.77692016,3.131716,-0.223694,0,359.5, -5.6, -1.8,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826000,2021-10-16 19:07:09,29.4083287788934,-82.1701851110764,19.68504,18.1430452,60.469188614804,78.612233814804,0,3.579104,540.17062096,17,5,0,105.5151218148,46.587928,7.82929,540.17062096,3.131716,-0.223694,0,359.5, -5.7, -1.6,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826100,2021-10-16 19:07:09,29.4083300921748,-82.1701852228701,19.68504,18.04462,60.567613814804,78.612233814804,0,3.579104,540.55776008,17,5,0,105.5151218148,46.587928,7.82929,540.55776008,3.131716,-0.223694,0,359.6, -5.7, -1.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826200,2021-10-16 19:07:09,29.4083314397448,-82.1701853336411,19.68504,17.9133864,60.698847414804,78.612233814804,0,3.579104,540.95474172,16,5,0,105.5151218148,46.587928,7.82929,540.95474172,3.131716,-0.223694,0,359.6, -5.5, -1.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826300,2021-10-16 19:07:09,29.4083327702226,-82.1701854414225,19.68504,17.716536,60.895697814804,78.612233814804,0,3.579104,541.34844252,16,5,0,105.5151218148,46.587928,7.82929,541.34844252,3.131716,0,0,359.6, -5.3, -1.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826400,2021-10-16 19:07:09,29.4083341037229,-82.1701855015283,19.68504,17.6509192,60.961314614804,78.612233814804,0,3.579104,541.72901996,16,5,0,105.5151218148,46.587928,7.82929,541.72901996,3.131716,0,0,359.7, -5.2, -1.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
826500,2021-10-16 19:07:09,29.4083354131482,-82.1701855684786,20.013124,17.880578,61.059739814804,78.940317814804,0,3.579104,542.1095974,16,5,0,105.5151218148,46.587928,7.82929,542.1095974,3.131716,0,0,359.7, -5.1, -1.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
826600,2021-10-16 19:07:09,29.4083366952677,-82.1701855934965,20.013124,17.6837276,61.256590214804,78.940317814804,0,3.579104,542.4704898,16,5,0,105.5151218148,46.587928,7.82929,542.4704898,3.131716,0,0,359.7, -5, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
826700,2021-10-16 19:07:09,29.4083379652977,-82.1701856337769,20.013124,17.5853024,61.355015414804,78.940317814804,0,3.579104,542.8313822,16,5,0,105.5151218148,46.587928,7.82929,542.8313822,3.131716,0,0,359.7, -5, -1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
826800,2021-10-16 19:07:09,29.4083393184956,-82.1701856791709,20.013124,17.4868772,61.453440614804,78.940317814804,0,3.579104,543.21852132,16,5,0,105.5151218148,46.587928,7.82929,543.21852132,3.131716,0,0,359.7, -4.8, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
826900,2021-10-16 19:07:09,29.4083406603334,-82.1701857410075,20.013124,17.2900268,61.650291014804,78.940317814804,0,3.579104,543.60566044,16,5,0,105.5151218148,46.587928,7.82929,543.60566044,3.131716,0,0,359.7, -4.5, -1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
827000,2021-10-16 19:07:09,29.4083420142609,-82.1701857432104,19.68504,16.8635176,61.748716214804,78.612233814804,0,3.579104,543.98295704,16,5,0,105.5151218148,46.587928,7.82929,543.98295704,3.131716,0,0,359.7, -4.1, -1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827100,2021-10-16 19:07:09,29.4083433270212,-82.1701857620131,19.68504,16.7650924,61.847141414804,78.612233814804,0,3.579104,544.35369196,16,5,0,105.5151218148,46.587928,7.82929,544.35369196,3.131716,0,0,359.6, -3.5, -0.9,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827200,2021-10-16 19:07:09,29.4083445968428,-82.1701857232275,19.68504,16.568242,62.043991814804,78.612233814804,0,3.579104,544.701461,16,5,0,105.5151218148,46.587928,7.82929,544.701461,2.908022,0,0,359.6, -2.6, -0.8,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827300,2021-10-16 19:07:09,29.4083458273732,-82.1701857101679,19.68504,16.4698168,62.142417014804,78.612233814804,0,3.579104,545.03938752,16,5,0,105.5151218148,46.587928,7.82929,545.03938752,2.908022,0,0,359.5, -1.7, -0.8,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827400,2021-10-16 19:07:09,29.4083470417495,-82.1701856830259,19.68504,16.3713916,62.240842214804,78.612233814804,0,3.579104,545.3740332,16,5,0,105.5151218148,46.587928,7.82929,545.3740332,2.908022,0,0,359.5, -0.8, -0.9,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827500,2021-10-16 19:07:09,29.4083482017227,-82.1701856831832,19.68504,16.2729664,62.339267414804,78.612233814804,0,3.579104,545.69883636,16,5,0,105.5151218148,46.587928,7.82929,545.69883636,2.684328,0,0,359.5, 0.3, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827600,2021-10-16 19:07:09,29.4083492570587,-82.1701856568279,19.68504,16.1745412,62.437692614804,78.612233814804,0,3.579104,545.98755028,16,5,0,105.5151218148,46.587928,7.82929,545.98755028,2.460634,0,0,359.4, 3.3, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827700,2021-10-16 19:07:09,29.4083502064024,-82.1701856554905,19.68504,16.076116,62.536117814804,78.612233814804,0,3.579104,546.25329832,16,5,0,105.5151218148,46.587928,7.82929,546.25329832,2.23694,0,0,359.4, 3.5, -1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827800,2021-10-16 19:07:09,29.4083509467843,-82.1701856288991,19.68504,15.9776908,62.634543014804,78.612233814804,0,3.579104,546.4567104,16,5,0,105.5151218148,46.587928,7.82929,546.4567104,2.013246,0,0,359.4, 3.3, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
827900,2021-10-16 19:07:09,29.4083516215072,-82.1701856314167,20.013124,16.2073496,62.732968214804,78.940317814804,0,3.579104,546.64371828,16,5,0,105.5151218148,46.587928,7.82929,546.64371828,1.565858,0,-0.223694,359.5, 2.9, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828000,2021-10-16 19:07:09,29.4083521185344,-82.1701856656392,20.013124,16.2073496,62.732968214804,78.940317814804,0,3.579104,546.79135608,15,5,0,105.5151218148,46.587928,7.82929,546.79135608,1.342164,0,0,359.5, 2.5, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828100,2021-10-16 19:07:09,29.4083525939879,-82.1701857180352,20.013124,16.1089244,62.831393414804,78.940317814804,0,3.579104,546.93571304,15,5,0,105.5151218148,46.587928,7.82929,546.93571304,1.342164,0,0,359.5, 2.3, -1.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828200,2021-10-16 19:07:09,29.4083529168628,-82.1701858003266,20.013124,16.1089244,62.831393414804,78.940317814804,0,3.579104,547.04069992,16,5,0,105.5151218148,46.587928,7.82929,547.04069992,1.11847,0,0,359.5, 2.2, -1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828300,2021-10-16 19:07:09,29.408353230462,-82.1701858775831,20.013124,16.1089244,62.831393414804,78.940317814804,0,3.579104,547.1456868,16,5,0,105.5151218148,46.587928,7.82929,547.1456868,0.894776,0,0,359.5, 1.9, -0.8,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828400,2021-10-16 19:07:09,29.408353406803,-82.1701860361869,20.013124,16.1089244,62.831393414804,78.940317814804,0,3.579104,547.2277078,15,5,0,105.5151218148,46.587928,7.82929,547.2277078,0.671082,0,0,359.5, 1.8, -0.7,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828500,2021-10-16 19:07:09,29.4083535853325,-82.1701861678848,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.30316712,15,5,0,105.5151218148,46.587928,7.82929,547.30316712,0.671082,-0.223694,0,359.5, 1.5, -0.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
828600,2021-10-16 19:07:09,29.4083537263428,-82.1701863351426,19.68504,15.6824152,62.929818614804,78.612233814804,0,3.579104,547.37862644,15,5,0,105.5151218148,46.587928,7.82929,547.37862644,0.447388,-0.223694,0,359.5, 1.1, 0,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
828700,2021-10-16 19:07:09,29.4083538532832,-82.1701864573998,19.68504,15.6824152,62.929818614804,78.612233814804,0,3.579104,547.43768156,15,5,0,105.5151218148,46.587928,7.82929,547.43768156,0.447388,0,0,359.5, 0.8, 0.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
828800,2021-10-16 19:07:09,29.4083539662582,-82.1701865887043,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.49673668,14,5,0,105.5151218148,46.587928,7.82929,547.49673668,0.223694,0,0,359.5, 0.7, 0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
828900,2021-10-16 19:07:09,29.4083540464037,-82.1701866752441,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.53610676,14,5,0,105.5151218148,46.587928,7.82929,547.53610676,0.223694,0,0,359.5, 0.5, 0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829000,2021-10-16 19:07:09,29.4083541674036,-82.1701868041883,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.59516188,14,5,0,105.5151218148,46.587928,7.82929,547.59516188,0.223694,0,0,359.5, 0.4, 0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829100,2021-10-16 19:07:09,29.408354242338,-82.1701868823889,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.63453196,14,5,0,105.5151218148,46.587928,7.82929,547.63453196,0.223694,0,0,359.5, 0.2, 0.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829200,2021-10-16 19:07:09,29.4083543682363,-82.1701869322673,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.68046372,14,5,0,105.5151218148,46.587928,7.82929,547.68046372,0.223694,0,0,359.5, 0.2, 0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829300,2021-10-16 19:07:09,29.4083544298306,-82.1701869421013,19.68504,15.7152236,62.897010214804,78.612233814804,0,3.579104,547.69686792,14,5,0,105.5151218148,46.587928,7.82929,547.69686792,0,0,0,359.5, 0.3, 0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829400,2021-10-16 19:07:09,29.4083545369691,-82.1701869352568,19.68504,15.6167984,62.995435414804,78.612233814804,0,3.579104,547.72639548,14,5,0,105.5151218148,46.587928,7.82929,547.72639548,0,0,0,359.5, 0.2, 0.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829500,2021-10-16 19:07:09,29.4083545844937,-82.1701869122058,19.68504,15.6167984,62.995435414804,78.612233814804,0,3.579104,547.736238,14,5,0,105.5151218148,46.587928,7.82929,547.736238,0,0,0,359.6, 0.3, 0.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
829600,2021-10-16 19:07:09,29.4083547172705,-82.1701868700373,20.013124,15.9448824,62.995435414804,78.940317814804,0,3.579104,547.76248472,14,5,0,105.5151218148,46.587928,7.82929,547.76248472,0,0,0,359.6, 0.3, 0,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
829700,2021-10-16 19:07:09,29.4083547682343,-82.1701868180347,20.013124,15.9448824,62.995435414804,78.940317814804,0,3.579104,547.7690464,14,5,0,105.5151218148,46.587928,7.82929,547.7690464,0,0,0,359.6, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
829800,2021-10-16 19:07:09,29.408354865055,-82.1701867731127,20.013124,15.9448824,62.995435414804,78.940317814804,0,3.579104,547.7854506,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0.2, -0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
829900,2021-10-16 19:07:09,29.4083548910059,-82.1701867274826,19.68504,15.6167984,62.995435414804,78.612233814804,0,3.579104,547.78216976,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0.3, -0.3,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830100,2021-10-16 19:07:09,29.4083548628664,-82.1701866057762,19.68504,15.6167984,62.995435414804,78.612233814804,0,3.579104,547.74936136,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0.1, -0.4,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830200,2021-10-16 19:07:09,29.4083548248259,-82.1701865440183,19.68504,15.6167984,62.995435414804,78.612233814804,0,3.579104,547.72639548,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0, -0.5,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830300,2021-10-16 19:07:09,29.4083547507252,-82.1701864908356,19.68504,15.58399,63.028243814804,78.612233814804,0,3.579104,547.69686792,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0, -0.5,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830400,2021-10-16 19:07:09,29.4083547167494,-82.1701864455989,19.68504,15.58399,63.028243814804,78.612233814804,0,3.579104,547.67718288,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, 0, -0.5,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830600,2021-10-16 19:07:09,29.4083545948115,-82.1701863760523,19.68504,15.58399,63.028243814804,78.612233814804,0,3.579104,547.62797028,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.1, -0.4,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830700,2021-10-16 19:07:09,29.4083545157082,-82.1701863453701,19.68504,15.58399,63.028243814804,78.612233814804,0,3.579104,547.60172356,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.1, -0.4,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830800,2021-10-16 19:07:09,29.4083544756875,-82.170186308394,19.68504,15.6824152,62.929818614804,78.612233814804,0,3.579104,547.58203852,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.2, -0.5,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
830900,2021-10-16 19:07:09,29.4083544062767,-82.1701862705525,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.5557918,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.2, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831000,2021-10-16 19:07:09,29.4083543382208,-82.1701862181565,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.52626424,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.3, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831100,2021-10-16 19:07:09,29.4083542417127,-82.1701861719758,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.490175,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.6, -0.4, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831200,2021-10-16 19:07:09,29.4083541416611,-82.1701861139154,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.44752408,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,0,0,359.7, -0.7, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831300,2021-10-16 19:07:09,29.4083540320212,-82.1701860701735,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.408154,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,0,0,359.7, -0.9, -0.5,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831400,2021-10-16 19:07:09,29.4083538923659,-82.1701859842631,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.35237972,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.7, -1, -0.5,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831500,2021-10-16 19:07:09,29.4083537627157,-82.1701859189648,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.30316712,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.7, -1.1, -0.4,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831600,2021-10-16 19:07:09,29.4083536421327,-82.1701857999333,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.244112,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.7, -1.2, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
831700,2021-10-16 19:07:09,29.4083535346814,-82.1701857148882,20.013124,16.0104992,62.929818614804,78.940317814804,0,3.579104,547.19818024,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.7, -1.2, -0.6,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
831800,2021-10-16 19:07:09,29.4083534480742,-82.1701855803582,19.68504,15.7808404,62.831393414804,78.612233814804,0,3.579104,547.1456868,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.7, -1.3, -0.7,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,6,P-GPS,
831900,2021-10-16 19:07:09,29.4083533684498,-82.1701854736782,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,547.10303588,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.4, -0.8,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832000,2021-10-16 19:07:09,29.4083533043543,-82.1701853256165,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,547.05382328,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.5, -0.9,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832100,2021-10-16 19:07:09,29.4083532461993,-82.1701852209033,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,547.01773404,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.5, -0.9,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832200,2021-10-16 19:07:09,29.408353230462,-82.1701850397204,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.97508312,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.4, -0.9,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832300,2021-10-16 19:07:09,29.408353214829,-82.1701849076292,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.94227472,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.4, -1,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832400,2021-10-16 19:07:09,29.4083532267101,-82.1701847555552,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.916028,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.3, -1.1,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832500,2021-10-16 19:07:09,29.4083532309831,-82.1701846509994,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.89634296,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.2, -1,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832600,2021-10-16 19:07:09,29.4083532453655,-82.1701845293716,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.87665792,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -1.1, -1.1,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832700,2021-10-16 19:07:09,29.4083532554749,-82.1701844473161,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.86025372,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -0.9, -1.2,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832800,2021-10-16 19:07:09,29.4083532887212,-82.1701843192372,20.013124,16.076116,62.864201814804,78.940317814804,0,3.579104,546.84384952,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -0.9, -1.2,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
832900,2021-10-16 19:07:09,29.4083533175903,-82.1701842332482,19.68504,15.748032,62.864201814804,78.612233814804,0,3.579104,546.834007,14,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,0,0,359.8, -0.8, -1.2,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,78.612233814804,19.68504,6,P-GPS,
